Datetime,Tweet
2021-04-08 12:50:00+00:00,Pengalaman gue emang alumni ITB! yg udah tua terus masih suka ngomel2 waktu osjur atau diklat emg alumni2 yg kurang bagus sih wqwqwq trs jadinya cari validasi dari yg muda biar keliatan waw kaka bijak https://t.co/Jt6gyZf5qh
2021-04-08 12:45:01+00:00,"itb! ada ga bukti nyata kalo yg belajar sblm perkuliahan mulai nilainya pasti lebih bagus pas ujian? kalo emg mau belajar mending pelajarin skill2 kyk design, koding, gt2 https://t.co/IdzOGrZyD0"
2021-04-08 12:45:00+00:00,itb! gimana sih cara kalian biar bisaaa berani dan ilangin gugup pas ngomong depan orang banyak?
2021-04-08 12:40:00+00:00,"itb! I feel like being miserable is kinda addictive. You know you have to get out of it, you know how, but you just can't."
2021-04-08 12:35:00+00:00,Itb! SketchUp bisa premium pakai email ITB gak?
2021-04-08 12:30:02+00:00,itb! Guys rekomendasi mouse bagus untuk autocad atau sketchup yg bagus dong
2021-04-08 12:30:00+00:00,Whats ur favorite episode/season/whatever  SP material douchebag itb! ??? https://t.co/JhrZ3HBa3F
2021-04-08 12:15:02+00:00,Bagi tips hemat ketika kalian dulu ngekos dong hehe itb!
2021-04-08 12:15:01+00:00,aku bukan anak itb! tapi tiap denger salam ganesha merinding dan ikutan juga wkwk
2021-04-08 12:15:01+00:00,you want
2021-04-08 12:15:00+00:00,"itb! Sebenernya do what you want sih, tapi nanti klo udh masuk kuliah tb2 burnout sadar diri masalahnya kenapa. Tapi, klo emg mau belajar mending blajar koding ato ga autocad, sketch up ato apa gitu untuk pengkom/prd daripada mafiki yg aneh2. Tapi kembali lagi, do what  (cont..) https://t.co/IdzOGrZyD0"
2021-04-08 12:10:00+00:00,itb! Hello world hello depression hello Mr whatsitooya
2021-04-08 12:10:00+00:00,itb! bagus ga sih tugas kelompok gue borong sendiri kerjaannya? gemes soalnya tugas numpuk tu. sebenernya deadlinenya masi lama sih
2021-04-08 12:05:00+00:00,"itb! Yg blm pada tau, cari saluran Youtube In59Seconds, videonya menarik2, dengan tips2 yg cocok buat nax2 ITB"
2021-04-08 12:00:00+00:00,"jangan lupa, wahai mahasiswa itb! https://t.co/CuWnVlPZVq"
2021-04-08 11:50:01+00:00,"mereka g kepiran juga dan sering kelupaan juga? Ah pantesan sepatu gw diembat maling tahun lalu, eh bukannya gw pelupa? Knp diingat sat, keratan itb!"
2021-04-08 11:50:01+00:00,"Lu tau temen lu hutang pulsa, lu tau mereka lupa semenjak cowhoreona dan ga tatap muka, lu ""ikhlasin"" Tapi keinget aja, emang kalau dibayar bakal hilang dari kepala ? Bukan itu intinya, emang mereka ga nyatat di hal yg sering dibuka(hp dsb),gw seringnya ngak , emng  (cont..)"
2021-04-08 11:50:00+00:00,itb! PRD (FTMD) sabtu ini ada UTS kah?
2021-04-08 11:50:00+00:00,Itb! The sentimental and emotional nature of humans often lead to injustices
2021-04-08 11:40:00+00:00,Itb! Saraga udah buka belum ya? Thanks
2021-04-08 11:30:00+00:00,Mau pindah ke fsrd deh :( itb!
2021-04-08 11:25:00+00:00,"itb!
Cara approach temen kalo online giman ya ? Kalo offline kayanya enak, pas ketemu kan bisa basa basi dikit 🙃

I'm afraid of being alone 🙃"
2021-04-08 11:25:00+00:00,Kalian ga cape apa kuliah di ms team? Itb!
2021-04-08 11:02:34+00:00,"🗨️ Replies: 9
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 2

📊 Score: 33 https://t.co/ZBBYpnuntL"
2021-04-08 11:02:33+00:00,"🗨️ Replies: 9
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 24

📊 Score: 53 https://t.co/TmVhJLtYUw"
2021-04-08 11:02:33+00:00,"🗨️ Replies: 13
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 14

📊 Score: 55 https://t.co/SIz0cpSXmE"
2021-04-08 11:02:33+00:00,"🗨️ Replies: 20
📎 Quoteds: 3
🔃 Retweets: 2
❤️ Likes: 20

📊 Score: 88 https://t.co/LhhE4qBelw"
2021-04-08 11:02:33+00:00,"🗨️ Replies: 51
📎 Quoteds: 5
🔃 Retweets: 3
❤️ Likes: 59

📊 Score: 225 https://t.co/IdzOGrZyD0"
2021-04-08 11:02:32+00:00,"➖➖➖➖➖➖➖➖➖
👍 TOP 5 HIGHLIGHTS

📍 (Apr, 7 18:02 - Apr, 8 18:02)
➖➖➖➖➖➖➖➖➖"
2021-04-08 10:50:00+00:00,itb! dc is better than marvel
2021-04-08 10:40:00+00:00,Bukannya jurusan2 di stei emang cocoknya buat orang introvert y?? Itb! https://t.co/UuEQOq0cQA
2021-04-08 10:35:00+00:00,Pgn deh kuliah di itb! Bisa seseru ini :( tiap kelas slalu tegang krn siap2 sp tau ditanya hmsbngng kpn y   https://t.co/zlal9oT65V
2021-04-08 10:20:02+00:00,"nyoba saran orang-orang untuk ""puas-puasin"" pas liburan alhasil nyaris ngulang matkul..

Intinya ya sadar diri aja klo lu lebih bego dari orang-orang ya harus ada effort lebih"
2021-04-08 10:20:01+00:00,"itb! gais yang nentuin nyicil atau engga pas liburan itu diri kalian sendiri nyesuaiin sama kemampuan diri. 

Kalo gw sendiri sih emg ada pengaruh signifikan antara belajar sama gak belajar pas liburan... pas nyicil pas liburan terbukti byk matkul dpt A kok, dan pas  (cont..)"
2021-04-08 10:20:00+00:00,Itb! orang yang introvert bakal bisa berprestasi di jurusan STI gak?
2021-04-08 09:25:01+00:00,"ITB! Ga usah nyicil belajar kalo pas masih liburan dan belom masuk. UTS sama UAS lo akan kerasa tetep susah juga kok, beneran deh. Mendingan puas-puasin liburan. Belom lagi bentar lagi ada Euro kan"
2021-04-08 09:20:00+00:00,Itb! Bukannya gaboleh post foto? Atau ini ga termasuk? https://t.co/ejSlTjfoQY
2021-04-08 09:00:02+00:00,"Klu ada temen lu beralasan sakit jadi tidak bisa kerja kelompok, lu kesel ga? Gw merasa ga enak ga ikut kerja kelompok, tp emg gw lg tepar yg bnr2 ga bisa ngapa2in. Bakal dighibahin ga ya? itb!"
2021-04-08 09:00:00+00:00,Ga di base jejepangan sono dan base sini fans aot sama aja selalu overhype dan latahan wwkwk itb! https://t.co/4lTjkc4Oev
2021-04-08 08:50:00+00:00,"dari tadi anak itb! Fess bahas ending aot, anime yg klian tonton cm aot y"
2021-04-08 08:50:00+00:00,"Ekspektasi lu aja kali yg ketinggian, emang ending yg bagus menurut u gimana ngab itb! https://t.co/jgMaB09ykt"
2021-04-08 08:10:00+00:00,"itb! Kakak2 FTI mau nanya, biasanya ga lulus gamtek gara-gara apa ya kak ? Aku praktikum ga terlalu lancar, UTS juga ga yakin. Apakah masih berpeluang lulus ?"
2021-04-08 08:00:00+00:00,anak s2 itb! apa bisa ikut semester pendek ?
2021-04-08 07:25:00+00:00,itb! Eren = leluoch wannabe yg fail https://t.co/2lQkwZE6VL
2021-04-08 07:20:01+00:00,"itb! bentar lg h4ckathon schlumberger x delfi buka, pengen ikutan tp gapernah punya pengalaman di bidnag itu sebelumnya. Ada ga ya yg lingkupnya lebih kecil buat ""latihan"" dulu? Makasih sarannya"
2021-04-08 07:20:00+00:00,Re Zero atau Attack on Titan? itb!
2021-04-08 07:15:01+00:00,"itb! ada ga yg bukan ""morning person"" jadi tiap pagi tuh gabisa klo disuruh mkir. klo agak siangan baru jalan otaknya. itu ngatasinnya gmn ya? apalagi aku tpb, kelas pagi trs tiap hari"
2021-04-08 06:55:00+00:00,info kosan putri dong deket itb!
2021-04-08 06:40:00+00:00,"zahid nonton aot ya, xixixii itb!"
2021-04-08 06:20:00+00:00,itb! ekspektasi gua bakal kaya end of evangelion :’) https://t.co/hnqKIdnAFg
2021-04-08 06:10:00+00:00,"Itb! Kalau telat gini tuh biasanya dosen bakal tetep tau ga sih kalau kita ngumpulin tugas cuma ya telat, atau gaada notifikasi sama sekali gitu ke dosennya? :( https://t.co/CWQFtL8ZpH"
2021-04-08 06:10:00+00:00,itb! kalo ga magang kabinet pas tpb masih bisa masuk kabinet ga
2021-04-08 05:50:01+00:00,itb! perusahaan yang gajinya gede apa ya? gpp deh yg merusak bumi
2021-04-08 05:50:00+00:00,aot season 4 mulai dari chapter berapa ya itb!
2021-04-08 05:40:00+00:00,itb! ini teh namanya siapa? https://t.co/yQMKW7pFFg
2021-04-08 05:35:01+00:00,itb! untuk jurusan if mending mbp intel i5 atau mbp m1??
2021-04-08 05:35:00+00:00,itb! perusahaan yang fokus ke pertambangan lithium atau nikel apa ya?
2021-04-08 05:15:00+00:00,"Aelah ky gprnah nnton anime/baca manga ae trash tresh trash tresh, lagian last chapter besok itb! https://t.co/hnqKIdnAFg"
2021-04-08 05:00:00+00:00,Itb! Aot ending is trash :’)
2021-04-08 04:45:00+00:00,"penasaran, apa pandangan kalian wahai civitas academica itb! terhadap vaks1n v1rus coron4?"
2021-04-08 04:30:00+00:00,"itb! untuk adik adik 2021 yang bimbang mending nyicil belajar atau santai-santai. Menurutku jawabannya santai aja dulu, kalaupun mau produktif mending explore hal baru (bhs asing, main musik, ngelukis, baca coursera,dll)"
2021-04-08 04:20:00+00:00,itb! unit itb yg underrated apa ya?
2021-04-08 03:45:00+00:00,Anak itb! sebenernya gak lebih ndakik2 dan sombong dibanding anak PTN lain https://t.co/ZFigWBwOzX
2021-04-08 03:40:00+00:00,itb! ada yang slot family sharing spotify masih kosong gaa? mau ikut dong:(
2021-04-08 02:45:00+00:00,itb! tpb19 lama amattt TT blom ngerjain gamtek
2021-04-08 02:05:00+00:00,ada yg tau cara daftar semester pendek di itb! ?
2021-04-08 01:10:00+00:00,"Selalu ada temen yang kayak gini

ITB! https://t.co/EZgP0ew5Q0"
2021-04-08 00:35:00+00:00,Itb! Nanya dong menfess ini maksudnya apa? Kenapa 069 emangnya? https://t.co/0lqW3K0BC9
2021-04-08 00:35:00+00:00,itb! tpb19 masih belum bisa dibuka ya?
2021-04-08 00:30:00+00:00,itb! ada yg punya link yutub week 9 dan 10 daspro gaa? pengen buka tp LMS ERROR TERUS DAH :(
2021-04-07 22:30:00+00:00,itb!  masih kah ? https://t.co/VncuIn1gNP
2021-04-07 22:05:00+00:00,"dear mahasiswa itb! taun 2042,
jaga dan kumpulkan mereka yang punya nim xxx42069. mereka tau harus berbuat apa untuk menyelamatkan dunia"
2021-04-07 17:20:00+00:00,"mo nnya dong nak teknik sipil, tiap ada proyek pembangunan gt ap bnran prlu tumbal? Itb!"
2021-04-07 17:10:00+00:00,"itb! hai guys mau minta bantuannya dong, jadi temenku lagi ulang tahun, tolong bantu ucapin ""HBD Nia"" atau pesan serupa yg penting hbd dong guys makasihhh"
2021-04-07 17:05:00+00:00,"Itb! Selamat tanggal 8 april, kamu❣️"
2021-04-07 16:45:00+00:00,itb! cape ih nangis wae sebelum tidur teh
2021-04-07 16:40:00+00:00,"Lowongan buat jdi engineering di indonesia masih sedikit, tu aj sih kyanya. Apalagi buat beberapa jurusan di Itb! Yg unik/ masih jarang ada di indo https://t.co/yhhVD0c0lM"
2021-04-07 16:20:00+00:00,you aja. You are not that impactful to the society kok and it’s totally okay. 🙂 Don’t be too hard on yourself. itb!
2021-04-07 16:20:00+00:00,"Reading comprehension skill-nya dong wkwk kan di thread yang awal udah dibilang bukan salah graduatesnya. Jelas bukan tanggung jawab atau pun salah graduatesnya lah. Emang masalah struktural aja. Buat enjinir enjinir yang mau masuk infra manu startap atau finans, you do  (cont..) https://t.co/G2Eir4Osaz"
2021-04-07 16:15:00+00:00,itb! inilah alasanku milih MS drpd AE pdhl passion sebenernya di AE... https://t.co/4sTwhKGP1c
2021-04-07 16:00:00+00:00,"buku buat belajar. Nah, pas kuliah, baru fokusin ke kuliah, jangan mikirin liburan!"""
2021-04-07 16:00:00+00:00,"ITB! Coba berikan bukti konkret bahwa belajar sebelom masuk kuliah itu menjamin nilai lebih bagus daripada yg belajarnya pas kuliah HAHAHA. Nyatanya ga ada jaminan kok. Terus, btw, kalo kata Pak Freddy Zen, ""kalo lagi liburan, puas-puasin liburan. Ga usah sok-sokan bawa  (cont..) https://t.co/IdzOGrZyD0"
2021-04-07 15:55:00+00:00,Itb! Recommend webtoon yg bisa bikin nangis sedih dong gais
2021-04-07 15:55:00+00:00,"Itb! Terima kasih kaka kaka, tttapi kalau kita malah ketinggalan gmn? Secara anak-anak lain yg udh pinter kebangetan aja udh belajar https://t.co/IdzOGrZyD0"
2021-04-07 15:45:00+00:00,Angkatan 20 19 18 itb! Beri alasan konkret mengapa maba 21 harus menikmati liburannya sekarang instead of belajar tpb!
2021-04-07 15:30:00+00:00,itb! ada yg baca webtoon ini ga? https://t.co/DzjlwV1by2
2021-04-07 15:10:01+00:00,atas omongan Anda? itb!
2021-04-07 15:10:00+00:00,"ketika Anda memention ""program studi"", maka lulusan program studi lain tentu seharusnya lebih merasa tertampar atas omongan Anda, bukan begitu? Misalnya ketika ekonomi Indonesia tidak tumbuh dengan baik, menurut anda lulusan program studi mana yang seharusnya tertampar  (cont..)"
2021-04-07 15:10:00+00:00,"Banyak orang mengambil career path di luar prodi mereka, apakah itu berarti sektor yang seharusnya dipegang oleh mereka, namun tidak berkembang, dapat sepenuhnya menjadi tanggung jawab mereka ketika sektor tersebut tidak tumbuh? Saya rasa tidak. Secara tidak langsung,  (cont..) https://t.co/4sTwhKGP1c"
2021-04-07 15:00:01+00:00,"yang jadi faktor penyebabnya. Ini yang saya lihat dari kawan-kawan saya, mereka realistis. Itu saja.  itb!"
2021-04-07 15:00:01+00:00,"Hampir semua jurusan dan kampuspun banyak yang kerja di bagian finance dan di startup, apapun program studinya. Alasannya rasional: karena kebutuhan lingkungan kerja, gaji, ATAU keterbatasan GPA, perbedaan passion, keterbatasan skill, dsb dsb. Banyak satu dan lain hal  (cont..) https://t.co/4sTwhKGP1c"
2021-04-07 15:00:00+00:00,"Prinsipnya adalah:

""Where the money and opportunity goes, we shall follow"" itb! https://t.co/yhhVD0c0lM"
2021-04-07 14:55:00+00:00,"itb! sebagai mahasiswa yang lugu, masih bingung knp banyak alumni yg lebih prefer kerja di sektor finance/perbankan daripada engineering?"
2021-04-07 14:45:00+00:00,"itb!

me as mhs: kenapa sih lulusan itb pada di bank sm startap!!!1!!!111, pada lupa sm ilmu yg diajarin di jurusan yaaa

me as alumni
*buka linkedin*
""management trainee bank x"", ""future leader program startap"" for all major
*ya udh sikat dah drpd nganggur mulu* https://t.co/4sTwhKGP1c"
2021-04-07 14:20:00+00:00,Gais Dentist yg bagus di bandung yg bisa pasang kwt gigi di mana ya? Kalau bisa yg dket itb!
2021-04-07 14:20:00+00:00,itb! ada ga anak itb yg ikut utbk lgi? atau ada rencana mau pindau univ?
2021-04-07 14:10:00+00:00,Itb! Ini gatau gara gara pandemi atau gimana kok jadi benci liat layar komputer padahal masuk stei... univ yang mandirinya bisa tanpa utbk mana ya kira kira?
2021-04-07 14:10:00+00:00,"itb! punten mau nanya, nyari list univ yang ngejalin partnership sama itb tuh di mana ya? yang udah paling updatenya. tadi liat di website itb, page-nya under construction ceunah. makasih sebelumnyaa"
2021-04-07 13:55:00+00:00,Udah gk kuat idup wkwkwk itb!
2021-04-07 13:45:00+00:00,pgn nyapa kak hanif 123 itb! xixixiixi
2021-04-07 13:35:00+00:00,"itb! pernah ga sih kepikiran mau ngelepasin sosmed ig, line, wa, dll.. tapi takut ketinggalan sesuatu dan ngerasa aneh aja gitu :("
2021-04-07 13:30:00+00:00,"Itb! 

I 
T idak
B isa"
2021-04-07 13:30:00+00:00,ITB! Angin puting beliung memang mengerikan dan puting-puting lainnya juga mengerikan. Eh angin-angin lainnya maksudnya
2021-04-07 13:25:00+00:00,pun10 bang/kak boleh bagi kumpulan ebook materi tpb gak? itb! nuhun
2021-04-07 13:20:02+00:00,maba! di itb ada komunitas pro lgbt dan feminisme gak?
2021-04-07 13:20:01+00:00,itb! mau tanya kalau semester 3 masih bisa daftar unit?
2021-04-07 13:20:00+00:00,what do you think itb! https://t.co/4sTwhKGP1c
2021-04-07 13:20:00+00:00,itb! web tpb19 lagi down kah?
2021-04-07 13:15:01+00:00,"pas lagi off 2 harian
ternyata ada pemberitahuan kalo udah ditutup. 
Coba ngomong ke doswal, dioper ke kaprodi
Jawaban kaprodi kaya gitu,
Yaudah belum rezeki aku kayanya"
2021-04-07 13:15:00+00:00,"Hampir sama kaya aku kemarin,
Ada perbaikan six jadinya diundur tp ga dikasih tau deadlinenya. Posisinya juga lagi nunggu surat penghasilan ortu ga dikasih""
Nanya OA ditmawa beberapa kali, disuruh pantengin ig ditdik itb! . 
udah beberapa hari gaada info apa"" di ig,
eh  (cont..) https://t.co/CDl80y57kr https://t.co/KeM6WXVh6P"
2021-04-07 13:15:00+00:00,M in itb! stands for Mental health
2021-04-07 13:00:00+00:00,itb! yaAllah ini tubes daspro klo pd diem2an gmn mau jalan dah.. mana w ga jago daspro :( gbs ngecarry tp semangat menyelesaikan tubes ku sgt lah tinggi
2021-04-07 12:55:00+00:00,ingin mengajukan bisa melalui apa ya? Terima kasih sebelumnya -titipan
2021-04-07 12:55:00+00:00,"tidak ada pemberitahuan sama sekali mengenai deadlinenya. Ada banyak pertimbangan mengenai keadaan ekonomi keluarga saya, dan saya dengan orang tua berdiskusi selama beberapa hari ini. Di sini saya masih ingin mengajukan penundaan untuk ukt tahap 1, kalau sekarang masih  (cont..)"
2021-04-07 12:55:00+00:00,"Selamat malam, saya maba itb! 2021. Di sini saya izin tanya tentang penundaan pembayaran ukt tahap 1, apakah untuk  formnya sudah benar benar ditutup dan tidak bisa mengajukan penundaan lagi? Saya baru akan mengisi tadi sore tapi ternyata form sudah ditutup. Di sini  (cont..) https://t.co/thf13Y6tRJ"
2021-04-07 12:50:00+00:00,"wahai mahasiswa itb! yang ingin menambah pengalaman di CV, ikut ini yuk!
kesempatan ngga dateng 2x loh😌 https://t.co/3XY7uebB4L"
2021-04-07 12:20:00+00:00,"Tanya dong, itb! Pengen nonton Game of Thrones yang legal lewat mana ya?"
2021-04-07 11:50:00+00:00,"Itb! Pada setiap kesulitan, pasti ada kemudahan. Mudah menyerah misalnya"
2021-04-07 11:50:00+00:00,"Itb! @.sendernya masih mau join ga? Kalo mau komen aja, makasih https://t.co/0EeZTwjjrH"
2021-04-07 11:35:00+00:00,"Itb! Idk who needs to hear this tp dia bukannya jual mahal, emg dianya gamau aja sama lu"
2021-04-07 11:25:00+00:00,itb! 'H' in engineering stands for 'happiness'
2021-04-07 11:20:00+00:00,"mau nanya dong ke angkatan 20, kalian kesusahan nyari maba! yang belom menghubungi ke CP ngga sih?"
2021-04-07 11:15:00+00:00,seberapa penting punya relasi sama kating? itb!
2021-04-07 11:02:19+00:00,"🗨️ Replies: 8
📎 Quoteds: 1
🔃 Retweets: 1
❤️ Likes: 8

📊 Score: 35 https://t.co/Uhl3VpFXPl"
2021-04-07 11:02:19+00:00,"🗨️ Replies: 9
📎 Quoteds: 0
🔃 Retweets: 2
❤️ Likes: 7

📊 Score: 36 https://t.co/lMDBdiOyUV"
2021-04-07 11:02:18+00:00,"🗨️ Replies: 7
📎 Quoteds: 2
🔃 Retweets: 2
❤️ Likes: 23

📊 Score: 50 https://t.co/C8rPajkAo9"
2021-04-07 11:02:18+00:00,"🗨️ Replies: 14
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 4

📊 Score: 50 https://t.co/iKCM9b6iCA"
2021-04-07 11:02:18+00:00,"🗨️ Replies: 12
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 20

📊 Score: 60 https://t.co/WP6nmsLFTx"
2021-04-07 11:02:17+00:00,"➖➖➖➖➖➖➖➖➖
👍 TOP 5 HIGHLIGHTS

📍 (Apr, 6 18:02 - Apr, 7 18:02)
➖➖➖➖➖➖➖➖➖"
2021-04-07 11:00:00+00:00,drop pertanyaan paling random yang pernah kalian dapet pas wawan unit itb!
2021-04-07 10:55:00+00:00,"itb! buat laptop jurusan STI, mending Macbook Pro M1/ I5 2020  yaa?"
2021-04-07 10:55:00+00:00,Itb! Olahraga bisa ngulang gasih
2021-04-07 10:40:00+00:00,"Itb! Dulu SMA sering ikut lomba-lomba, bingung sekarang, harus ikut lomba bidang apa, dispen kelasnya gimana, takut ketinggalan plus ngerasa downgrade sekarang"
2021-04-07 10:35:00+00:00,"Itb! ""Karna aku percaya komunikasi tuh penting"" tapi gue takut kalo serius serius gini aaaakkk"
2021-04-07 10:30:00+00:00,"Absen gua 70% olahraga, sisa 3 pertemuan. Skrg pertemuan ke 10. Bakal ngulang ga ya? Kalo ngulang ip ngaruh ga ya. Kira2 bakal diapain itb!"
2021-04-07 10:20:00+00:00,Beda dimensi aja diterobos masa beda adat dan ras mikir2 itb! https://t.co/P8f8LInug9
2021-04-07 10:15:00+00:00,"Tpi kenapa ya lelet bat kalau buka 365, apa cuma laptop/koneksi gw doang itb!  Mana kalau buka word bentuk web ancur tampilannya jadinya harus download dulu kalo mau rapi https://t.co/SKSCHe64p0"
2021-04-07 10:00:00+00:00,Anak itb! Masi mandang latar belakang suku adat ras gak buat milih pasangan? Share seru ni https://t.co/abF6K3Rt4u
2021-04-07 09:50:00+00:00,admin opchat welcome to itb! 20 dimana yah tolong acc request yg mau masuk 😭😔
2021-04-07 09:45:00+00:00,"itb! Punten, ada tips buat lolos seleksi kerja di astra nggak? nuhun"
2021-04-07 09:40:00+00:00,Dear anak itb! (yang belum tau) ketahuilah bahwa microsoft365 itu bisa sharing document kaya gdocs manfaatkanlah sebaik baiknya karena menurut saya lebih leluasa drpd gdocs 😌
2021-04-07 09:25:00+00:00,"ITB! Andaikan kalian lanjut kuliah di luar negeri, akankah kalian tetep mau main dan ngumpul dengan sesama orang Indonesia juga?"
2021-04-07 09:00:00+00:00,"Bnyk alasan, tinggal bilang ""maff ak gk ada rasa ma km, kt tmn aj y"" gaperlu pake alasan terlalu baik segala, malah mempersulit diri sendiri, semoga beliau yg ditolak mendapatkan cewe/cowo baru  itb! https://t.co/GINX2LQ8ZO"
